"Huge Debt.  A man came to the bank to deposit money. When he asked for his credit card, a man had no problem. The man deposited $1000. The bank refunded him and made the credit card. The man thanked the bank."
"Diplomat.  Bill wanted to work for the United States. He had never been to the embassy before. He decided to join the diplomatic corps. He went to a very prestigious school. He was awarded an F on his work."
"Phone call.  Mary was waiting on her phone for some text. She realized that the phone had been dead. She called her cell. The company found the phone. Mary then put the phone on the line."
"Hit.  Kim was playing ball. A baseball was thrown. The ball hit the ground. The ball missed Kim. She ran away crying."
"Go.  We went to the beach to go swim. All of the kids came and sat in the pool. I had a big smile on my face when I came. I went home and started my swim lessons. I am glad that I took this opportunity to learn."
"Companion Physical.  The boy picked up his new companion in a big hug. He felt a pull on his shoulder as the boy hugged him. The boy's friend pulled him away from the hug. They began walking to the school. The boy got up in surprise when the friend gave him a gift."
"Lost Sandwich.  Sara was eating her lunch. Suddenly she remembered her sandwich. She looked down to see it had gotten stuck in the refrigerator. She tried to get it out but it was gone. Sara ended up losing it in the fridge."
"A Lion King Christmas.  The Smiths wanted a big Christmas present. They could not decide which gift to get. They looked everywhere but no one said anything. Finally they had the opportunity to pick out a gift. They were so excited."
"Cable TV.  My brother asked me to use his cable TV. I said no. Then he threw a fit. Then I apologized to him and I said I'll get cable TV later."
"Broken collectible.  Gina was out at the park with her dad. They were going to a baseball game. They noticed that the ball flew up high in the air. Gina looked around for the ball but couldn't find it. Luckily the ball landed on a tree branch."
"Uncle Freddy.  Uncle Freddy's mother didn't like eating sweets. One day, his mother took him to the supermarket. She had him pick out the sweets to eat. Uncle Freddy ate a whole loaf of bread. His mother said she didn't like eating sweets anymore."
"Hooray for vacations.  Lucy had always wanted to take a family vacation. However she was a bit nervous. Her boyfriend had already booked a cabin in Hawaii. She didn't want to disappoint him. She took her parents and packed a lot of things up. Lucy went on her family vacation and was happy."
"Wallet.  Gina needed a new purse. She could not afford a new one. She looked everywhere for a purse. Finally, she found one in her size. Gina felt so happy."
"Incognito Mode.  I was looking at a list of apps in the app store. I opened it to find some of them. I looked at a menu for more apps. I found my favorites. After I checked the list I found a new favorite app!"
"Road Trip.  My niece and nephews love to take a road trip. One day I decided to go with them to the park. I got in my car and drove straight to the park. When I got there, there was a huge sign asking for my son's license. My son was not able to obtain his driver's license."
"Acting lessons.  Sam wanted to be a singer in school. He practiced everyday for a while before school started. Sam also practiced for a couple of hours before he knew it. He started making music. Sam got really good at it and began writing songs."
"Roommate to the Rescue.  We moved into a new apartment in 2013. My roommate started working at a hotel in Boston. Our two cats were so friendly and sweet. We were surprised how long they lived there. Our roommates are both happy."
"Robert formed a band.  Robert wanted to become a famous jazz musician. His band needed a new name. Robert searched for a name that sounded right for him. He found the perfect name. Robert signed up for his first concert with a name he was proud of."
"Kim the Waitress.  Kim was the waitress at a bar. She was working all day and was getting bored. She found herself making a fool of herself. She quit the job and went to her local bar. When she went home she started looking for a new job."
