"Senator.  The Senator was a proud, old-fashioned man who had been at his grandfather's funeral. His family and friends were all too familiar with the Senator. When his grandson passed away, his family sent his brother. Their condolences were appreciated and they left a note. His family was happy that they had known his old friend."
"Always late.  Sally went for a walk when she went into work. There was a busy area and a very late start. She looked out her window and saw a car driving very fast. She turned around and took the car in. She waited and waited but nothing happened. Sally looked over at the car and realized she didn't need to turn around."
"Death.  Jane was always afraid of snakes. Her fear of snakes did not stop until she died of a heart attack. Jane's doctor told her she was on medication to treat her anxiety. The next day Jane was able to move back to a safer place. Jane was very relieved to be safe again."
"Trouble Cats.  I had an indoor cat who was a bit too cute. She had a small litter of kittens. One day the litter began to swell up and she started to itch her legs. She decided to wear new shoes and a mask to hide her allergy. She then had to use ear plugs and a cat mask."
"Crying.  Gina's mom told her her mother wasn't welcome in her room. Gina was terrified. So she pretended she was okay. But when her mom was finally right, Gina started crying."
"Cautious Taxi.  Dan was on a long vacation. Dan forgot to take a taxi. Dan got distracted by the taxi. He missed his flight to Las Vegas. Dan was so bored that he never paid for his trip again."
"The Van.  Tim bought a new car. He took it to the local car dealership. He drove it to the dealership. Tim didn't know what to expect. He had a lot of trouble deciding. Tim had to wait a long time for his car to show up."
"Gold digger.  The man dug a big hole for gold. He filled it with rocks. He filled it with all sorts of fossils. He kept them in the back of his truck. Now his truck's engine is revving."
"Parasailing.  There once was a lady named Anna who dreamed of being in the air. She would take flight and always stay in the air. She worked at a local airline and loved to fly the free. Then she learned she had to change her route in order to save her dreams. Anna had to get an air ambulance to take her to her new job."
"Hockey Fight.  Jeff took out a box of hockey sticks from his trash can. He kicked it with a kick, but it was the same kind. The boy had accidentally kicked the stick too hard, and Jeff fell. Jeff's dad was upset that he hit him and cried. Jeff is now banned from playing hockey because of his actions."
"Snow Storm.  My girlfriend and I got a snowstorm today. I was supposed to be out hiking for a bit. We went out to lunch and left. I ended up getting wet and running. I decided to walk home as fast as I could."
"Expert Boxer.  Kate loved to go shopping. The other day she was walking down the street. A man stopped her from getting into her car. Kate's friend had her name on her bag. Kate had to drive over to the store for help."
"Book.  When I was a child, I loved to read. I read and watched the same old old books that I read. My dad and I read every Sunday. One day, my dad found out about my reading. He gave me a copy of his old book."
"Hound Control.  Gina was afraid to go to the pet store. However, she decided to try a new toy. When she arrived she had her puppy, Hound. As Hound walked away, the dog attacked Gina. Gina ran to the animal control office to get help."
"Loud Party.  It was time for the annual Christmas Party. My husband and I had fun putting on our costumes. Then, I began to feel something on my feet. I realized I had a cat in my apartment! The cat jumped up and jumped up. My wife yelled at me to bring him to safety!"
"The First Pay.  John decided to volunteer his spare time for the school's Christmas tree. John went to the store and bought a Christmas ornament. John displayed the ornament at home for all his friends and family. All the school's Christmas tree elves bought the ornament. All of the elves cheered on the tree and made new friends there."
